ID,Position,Department,quantity,Salary,year,month,date_mov,base,increase_index,budget_value
10165,Area Sales Manager,Sales,1,71339.0,2024,August,,HC,1.1673288,6939.67244
10165,Area Sales Manager,Sales,1,71339.0,2024,July,,HC,1.1673288,6939.67244
10165,Area Sales Manager,Sales,1,71339.0,2024,June,,HC,1.1673288,6939.67244
10165,Area Sales Manager,Sales,1,71339.0,2024,May,,HC,1.1673288,6939.67244
10165,Area Sales Manager,Sales,1,71339.0,2024,April,,HC,1.14444,6803.60043
10165,Area Sales Manager,Sales,1,71339.0,2024,March,,HC,1.0404,6185.0913
10165,Area Sales Manager,Sales,1,71339.0,2024,February,,HC,1.02,6063.815
10165,Area Sales Manager,Sales,1,71339.0,2024,January,,HC,1.02,6063.815
10165,Area Sales Manager,Sales,1,71339.0,2023,December,,HC,1.02,6063.815
10165,Area Sales Manager,Sales,1,71339.0,2023,November,,HC,1.02,6063.815
10165,Area Sales Manager,Sales,1,71339.0,2023,October,,HC,1.0,5944.91667
10165,Area Sales Manager,Sales,1,71339.0,2023,September,,HC,1.0,5944.91667
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,December,,HC,1.22569524,9520.17921
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,November,,HC,1.22569524,9520.17921
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,October,,HC,1.22569524,9520.17921
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,September,,HC,1.1673288,9066.83734
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,August,,HC,1.1673288,9066.83734
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,July,,HC,1.1673288,9066.83734
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,June,,HC,1.1673288,9066.83734
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,May,,HC,1.1673288,9066.83734
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,April,,HC,1.14444,8889.05622
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,March,,HC,1.0404,8080.9602
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,February,,HC,1.02,7922.51
10113,Sr. Network Engineer,IT/IS,1,93206.0,2024,January,,HC,1.02,7922.51
10113,Sr. Network Engineer,IT/IS,1,93206.0,2023,December,,HC,1.02,7922.51
10113,Sr. Network Engineer,IT/IS,1,93206.0,2023,November,,HC,1.02,7922.51
10113,Sr. Network Engineer,IT/IS,1,93206.0,2023,October,,HC,1.0,7767.16667
10113,Sr. Network Engineer,IT/IS,1,93206.0,2023,September,,HC,1.0,7767.16667
10092,Production Manager,Production       ,1,82758.0,2024,December,,HC,1.22569524,8453.00722
10092,Production Manager,Production       ,1,82758.0,2024,November,,HC,1.22569524,8453.00722
10092,Production Manager,Production       ,1,82758.0,2024,October,,HC,1.22569524,8453.00722
10092,Production Manager,Production       ,1,82758.0,2024,September,,HC,1.1673288,8050.48307
10092,Production Manager,Production       ,1,82758.0,2024,August,,HC,1.1673288,8050.48307
10092,Production Manager,Production       ,1,82758.0,2024,July,,HC,1.1673288,8050.48307
10092,Production Manager,Production       ,1,82758.0,2024,June,,HC,1.1673288,8050.48307
10092,Production Manager,Production       ,1,82758.0,2024,May,,HC,1.1673288,8050.48307
10092,Production Manager,Production       ,1,82758.0,2024,April,,HC,1.14444,7892.63046
10092,Production Manager,Production       ,1,82758.0,2024,March,,HC,1.0404,7175.1186
10092,Production Manager,Production       ,1,82758.0,2024,February,,HC,1.02,7034.43
10092,Production Manager,Production       ,1,82758.0,2024,January,,HC,1.02,7034.43
10092,Production Manager,Production       ,1,82758.0,2023,December,,HC,1.02,7034.43
10092,Production Manager,Production       ,1,82758.0,2023,November,,HC,1.02,7034.43
10092,Production Manager,Production       ,1,82758.0,2023,October,,HC,1.0,6896.5
10092,Production Manager,Production       ,1,82758.0,2023,September,,HC,1.0,6896.5
10106,Production Technician II,Production       ,1,66074.0,2024,December,,HC,1.22569524,6748.88227
10106,Production Technician II,Production       ,1,66074.0,2024,November,,HC,1.22569524,6748.88227
10106,Production Technician II,Production       ,1,66074.0,2024,October,,HC,1.22569524,6748.88227
10106,Production Technician II,Production       ,1,66074.0,2024,September,,HC,1.1673288,6427.50693
10106,Production Technician II,Production       ,1,66074.0,2024,August,,HC,1.1673288,6427.50693
10106,Production Technician II,Production       ,1,66074.0,2024,July,,HC,1.1673288,6427.50693
10106,Production Technician II,Production       ,1,66074.0,2024,June,,HC,1.1673288,6427.50693
10106,Production Technician II,Production       ,1,66074.0,2024,May,,HC,1.1673288,6427.50693
10106,Production Technician II,Production       ,1,66074.0,2024,April,,HC,1.14444,6301.47738
10106,Production Technician II,Production       ,1,66074.0,2024,March,,HC,1.0404,5728.6158
10106,Production Technician II,Production       ,1,66074.0,2024,February,,HC,1.02,5616.29
10106,Production Technician II,Production       ,1,66074.0,2024,January,,HC,1.02,5616.29
10106,Production Technician II,Production       ,1,66074.0,2023,December,,HC,1.02,5616.29
10106,Production Technician II,Production       ,1,66074.0,2023,November,,HC,1.02,5616.29
10106,Production Technician II,Production       ,1,66074.0,2023,October,,HC,1.0,5506.16667
10106,Production Technician II,Production       ,1,66074.0,2023,September,,HC,1.0,5506.16667
10052,Production Technician I,Production       ,1,46120.0,2024,December,,HC,1.22569524,4710.75537
10052,Production Technician I,Production       ,1,46120.0,2024,November,,HC,1.22569524,4710.75537
10052,Production Technician I,Production       ,1,46120.0,2024,October,,HC,1.22569524,4710.75537
10052,Production Technician I,Production       ,1,46120.0,2024,September,,HC,1.1673288,4486.43369
10052,Production Technician I,Production       ,1,46120.0,2024,August,,HC,1.1673288,4486.43369
10052,Production Technician I,Production       ,1,46120.0,2024,July,,HC,1.1673288,4486.43369
10052,Production Technician I,Production       ,1,46120.0,2024,June,,HC,1.1673288,4486.43369
10052,Production Technician I,Production       ,1,46120.0,2024,May,,HC,1.1673288,4486.43369
10052,Production Technician I,Production       ,1,46120.0,2024,April,,HC,1.14444,4398.4644
10052,Production Technician I,Production       ,1,46120.0,2024,March,,HC,1.0404,3998.604
10052,Production Technician I,Production       ,1,46120.0,2024,February,,HC,1.02,3920.2
10052,Production Technician I,Production       ,1,46120.0,2024,January,,HC,1.02,3920.2
10052,Production Technician I,Production       ,1,46120.0,2023,December,,HC,1.02,3920.2
10052,Production Technician I,Production       ,1,46120.0,2023,November,,HC,1.02,3920.2
10052,Production Technician I,Production       ,1,46120.0,2023,October,,HC,1.0,3843.33333
10052,Production Technician I,Production       ,1,46120.0,2023,September,,HC,1.0,3843.33333
10038,Accountant I,Admin Offices,1,64520.0,2024,December,,HC,1.22569524,6590.15474
10038,Accountant I,Admin Offices,1,64520.0,2024,November,,HC,1.22569524,6590.15474
10038,Accountant I,Admin Offices,1,64520.0,2024,October,,HC,1.22569524,6590.15474
10038,Accountant I,Admin Offices,1,64520.0,2024,September,,HC,1.1673288,6276.33785
10038,Accountant I,Admin Offices,1,64520.0,2024,August,,HC,1.1673288,6276.33785
10038,Accountant I,Admin Offices,1,64520.0,2024,July,,HC,1.1673288,6276.33785
10038,Accountant I,Admin Offices,1,64520.0,2024,June,,HC,1.1673288,6276.33785
10038,Accountant I,Admin Offices,1,64520.0,2024,May,,HC,1.1673288,6276.33785
10038,Accountant I,Admin Offices,1,64520.0,2024,April,,HC,1.14444,6153.2724
10038,Accountant I,Admin Offices,1,64520.0,2024,March,,HC,1.0404,5593.884
10038,Accountant I,Admin Offices,1,64520.0,2024,February,,HC,1.02,5484.2
10038,Accountant I,Admin Offices,1,64520.0,2024,January,,HC,1.02,5484.2
10038,Accountant I,Admin Offices,1,64520.0,2023,December,,HC,1.02,5484.2
10038,Accountant I,Admin Offices,1,64520.0,2023,November,,HC,1.02,5484.2
10038,Accountant I,Admin Offices,1,64520.0,2023,October,,HC,1.0,5376.66667
10038,Accountant I,Admin Offices,1,64520.0,2023,September,,HC,1.0,5376.66667
10249,Production Technician II,Production       ,1,61962.0,2024,December,,HC,1.22569524,6328.87737
10249,Production Technician II,Production       ,1,61962.0,2024,November,,HC,1.22569524,6328.87737
10249,Production Technician II,Production       ,1,61962.0,2024,October,,HC,1.22569524,6328.87737
10249,Production Technician II,Production       ,1,61962.0,2024,September,,HC,1.1673288,6027.50226
10249,Production Technician II,Production       ,1,61962.0,2024,August,,HC,1.1673288,6027.50226
10249,Production Technician II,Production       ,1,61962.0,2024,July,,HC,1.1673288,6027.50226
10249,Production Technician II,Production       ,1,61962.0,2024,June,,HC,1.1673288,6027.50226
10249,Production Technician II,Production       ,1,61962.0,2024,May,,HC,1.1673288,6027.50226
10249,Production Technician II,Production       ,1,61962.0,2024,April,,HC,1.14444,5909.31594
10249,Production Technician II,Production       ,1,61962.0,2024,March,,HC,1.0404,5372.1054
10249,Production Technician II,Production       ,1,61962.0,2024,February,,HC,1.02,5266.77
10249,Production Technician II,Production       ,1,61962.0,2024,January,,HC,1.02,5266.77
10249,Production Technician II,Production       ,1,61962.0,2023,December,,HC,1.02,5266.77
10249,Production Technician II,Production       ,1,61962.0,2023,November,,HC,1.02,5266.77
10249,Production Technician II,Production       ,1,61962.0,2023,October,,HC,1.0,5163.5
10249,Production Technician II,Production       ,1,61962.0,2023,September,,HC,1.0,5163.5
10232,Senior BI Developer,IT/IS,1,81584.0,2024,December,,HC,1.22569524,8333.09337
10232,Senior BI Developer,IT/IS,1,81584.0,2024,November,,HC,1.22569524,8333.09337
10232,Senior BI Developer,IT/IS,1,81584.0,2024,October,,HC,1.22569524,8333.09337
10232,Senior BI Developer,IT/IS,1,81584.0,2024,September,,HC,1.1673288,7936.2794
10232,Senior BI Developer,IT/IS,1,81584.0,2024,August,,HC,1.1673288,7936.2794
10232,Senior BI Developer,IT/IS,1,81584.0,2024,July,,HC,1.1673288,7936.2794
10232,Senior BI Developer,IT/IS,1,81584.0,2024,June,,HC,1.1673288,7936.2794
10232,Senior BI Developer,IT/IS,1,81584.0,2024,May,,HC,1.1673288,7936.2794
10232,Senior BI Developer,IT/IS,1,81584.0,2024,April,,HC,1.14444,7780.66608
10232,Senior BI Developer,IT/IS,1,81584.0,2024,March,,HC,1.0404,7073.3328
10232,Senior BI Developer,IT/IS,1,81584.0,2024,February,,HC,1.02,6934.64
10232,Senior BI Developer,IT/IS,1,81584.0,2024,January,,HC,1.02,6934.64
10232,Senior BI Developer,IT/IS,1,81584.0,2023,December,,HC,1.02,6934.64
10232,Senior BI Developer,IT/IS,1,81584.0,2023,November,,HC,1.02,6934.64
10232,Senior BI Developer,IT/IS,1,81584.0,2023,October,,HC,1.0,6798.66667
10232,Senior BI Developer,IT/IS,1,81584.0,2023,September,,HC,1.0,6798.66667
10087,Production Technician I,Production       ,1,63676.0,2024,December,,HC,1.22569524,6503.94751
10087,Production Technician I,Production       ,1,63676.0,2024,November,,HC,1.22569524,6503.94751
10087,Production Technician I,Production       ,1,63676.0,2024,October,,HC,1.22569524,6503.94751
10087,Production Technician I,Production       ,1,63676.0,2024,September,,HC,1.1673288,6194.23572
10087,Production Technician I,Production       ,1,63676.0,2024,August,,HC,1.1673288,6194.23572
10087,Production Technician I,Production       ,1,63676.0,2024,July,,HC,1.1673288,6194.23572
10087,Production Technician I,Production       ,1,63676.0,2024,June,,HC,1.1673288,6194.23572
10087,Production Technician I,Production       ,1,63676.0,2024,May,,HC,1.1673288,6194.23572
10087,Production Technician I,Production       ,1,63676.0,2024,April,,HC,1.14444,6072.78012
10087,Production Technician I,Production       ,1,63676.0,2024,March,,HC,1.0404,5520.7092
10087,Production Technician I,Production       ,1,63676.0,2024,February,,HC,1.02,5412.46
10087,Production Technician I,Production       ,1,63676.0,2024,January,,HC,1.02,5412.46
10087,Production Technician I,Production       ,1,63676.0,2023,December,,HC,1.02,5412.46
10087,Production Technician I,Production       ,1,63676.0,2023,November,,HC,1.02,5412.46
10087,Production Technician I,Production       ,1,63676.0,2023,October,,HC,1.0,5306.33333
10087,Production Technician I,Production       ,1,63676.0,2023,September,,HC,1.0,5306.33333
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,December,,HC,1.22569524,9503.83661
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,November,,HC,1.22569524,9503.83661
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,October,,HC,1.22569524,9503.83661
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,September,,HC,1.1673288,9051.27296
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,August,,HC,1.1673288,9051.27296
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,July,,HC,1.1673288,9051.27296
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,June,,HC,1.1673288,9051.27296
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,May,,HC,1.1673288,9051.27296
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,April,,HC,1.14444,8873.79702
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,March,,HC,1.0404,8067.0882
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,February,,HC,1.02,7908.91
10134,Shared Services Manager,Admin Offices,1,93046.0,2024,January,,HC,1.02,7908.91
10134,Shared Services Manager,Admin Offices,1,93046.0,2023,December,,HC,1.02,7908.91
10134,Shared Services Manager,Admin Offices,1,93046.0,2023,November,,HC,1.02,7908.91
10134,Shared Services Manager,Admin Offices,1,93046.0,2023,October,,HC,1.0,7753.83333
10134,Shared Services Manager,Admin Offices,1,93046.0,2023,September,,HC,1.0,7753.83333
10251,Production Technician I,Production       ,1,64738.0,2024,December,,HC,1.22569524,6612.42154
10251,Production Technician I,Production       ,1,64738.0,2024,November,,HC,1.22569524,6612.42154
10251,Production Technician I,Production       ,1,64738.0,2024,October,,HC,1.22569524,6612.42154
10251,Production Technician I,Production       ,1,64738.0,2024,September,,HC,1.1673288,6297.54432
10251,Production Technician I,Production       ,1,64738.0,2024,August,,HC,1.1673288,6297.54432
10251,Production Technician I,Production       ,1,64738.0,2024,July,,HC,1.1673288,6297.54432
10251,Production Technician I,Production       ,1,64738.0,2024,June,,HC,1.1673288,6297.54432
10251,Production Technician I,Production       ,1,64738.0,2024,May,,HC,1.1673288,6297.54432
10251,Production Technician I,Production       ,1,64738.0,2024,April,,HC,1.14444,6174.06306
10251,Production Technician I,Production       ,1,64738.0,2024,March,,HC,1.0404,5612.7846
10251,Production Technician I,Production       ,1,64738.0,2024,February,,HC,1.02,5502.73
10251,Production Technician I,Production       ,1,64738.0,2024,January,,HC,1.02,5502.73
10251,Production Technician I,Production       ,1,64738.0,2023,December,,HC,1.02,5502.73
10251,Production Technician I,Production       ,1,64738.0,2023,November,,HC,1.02,5502.73
10251,Production Technician I,Production       ,1,64738.0,2023,October,,HC,1.0,5394.83333
10251,Production Technician I,Production       ,1,64738.0,2023,September,,HC,1.0,5394.83333
10103,Area Sales Manager,Sales,1,70468.0,2024,December,,HC,1.22569524,7197.69101
10103,Area Sales Manager,Sales,1,70468.0,2024,November,,HC,1.22569524,7197.69101
10103,Area Sales Manager,Sales,1,70468.0,2024,October,,HC,1.22569524,7197.69101
10103,Area Sales Manager,Sales,1,70468.0,2024,September,,HC,1.1673288,6854.94382
10103,Area Sales Manager,Sales,1,70468.0,2024,August,,HC,1.1673288,6854.94382
10103,Area Sales Manager,Sales,1,70468.0,2024,July,,HC,1.1673288,6854.94382
10103,Area Sales Manager,Sales,1,70468.0,2024,June,,HC,1.1673288,6854.94382
10103,Area Sales Manager,Sales,1,70468.0,2024,May,,HC,1.1673288,6854.94382
10103,Area Sales Manager,Sales,1,70468.0,2024,April,,HC,1.14444,6720.53316
10103,Area Sales Manager,Sales,1,70468.0,2024,March,,HC,1.0404,6109.5756
10103,Area Sales Manager,Sales,1,70468.0,2024,February,,HC,1.02,5989.78
10103,Area Sales Manager,Sales,1,70468.0,2024,January,,HC,1.02,5989.78
10103,Area Sales Manager,Sales,1,70468.0,2023,December,,HC,1.02,5989.78
10103,Area Sales Manager,Sales,1,70468.0,2023,November,,HC,1.02,5989.78
10103,Area Sales Manager,Sales,1,70468.0,2023,October,,HC,1.0,5872.33333
10103,Area Sales Manager,Sales,1,70468.0,2023,September,,HC,1.0,5872.33333
10017,Production Manager,Production       ,1,77915.0,2024,December,,HC,1.22569524,7958.33705
10017,Production Manager,Production       ,1,77915.0,2024,November,,HC,1.22569524,7958.33705
10017,Production Manager,Production       ,1,77915.0,2024,October,,HC,1.22569524,7958.33705
10017,Production Manager,Production       ,1,77915.0,2024,September,,HC,1.1673288,7579.36862
10017,Production Manager,Production       ,1,77915.0,2024,August,,HC,1.1673288,7579.36862
10017,Production Manager,Production       ,1,77915.0,2024,July,,HC,1.1673288,7579.36862
10017,Production Manager,Production       ,1,77915.0,2024,June,,HC,1.1673288,7579.36862
10017,Production Manager,Production       ,1,77915.0,2024,May,,HC,1.1673288,7579.36862
10017,Production Manager,Production       ,1,77915.0,2024,April,,HC,1.14444,7430.75355
10017,Production Manager,Production       ,1,77915.0,2024,March,,HC,1.0404,6755.2305
10017,Production Manager,Production       ,1,77915.0,2024,February,,HC,1.02,6622.775
10017,Production Manager,Production       ,1,77915.0,2024,January,,HC,1.02,6622.775
10017,Production Manager,Production       ,1,77915.0,2023,December,,HC,1.02,6622.775
10017,Production Manager,Production       ,1,77915.0,2023,November,,HC,1.02,6622.775
10017,Production Manager,Production       ,1,77915.0,2023,October,,HC,1.0,6492.91667
10017,Production Manager,Production       ,1,77915.0,2023,September,,HC,1.0,6492.91667
10186,Production Technician I,Production       ,1,52624.0,2024,December,,HC,1.22569524,5375.08219
10186,Production Technician I,Production       ,1,52624.0,2024,November,,HC,1.22569524,5375.08219
10186,Production Technician I,Production       ,1,52624.0,2024,October,,HC,1.22569524,5375.08219
10186,Production Technician I,Production       ,1,52624.0,2024,September,,HC,1.1673288,5119.1259
10186,Production Technician I,Production       ,1,52624.0,2024,August,,HC,1.1673288,5119.1259
10186,Production Technician I,Production       ,1,52624.0,2024,July,,HC,1.1673288,5119.1259
10186,Production Technician I,Production       ,1,52624.0,2024,June,,HC,1.1673288,5119.1259
10186,Production Technician I,Production       ,1,52624.0,2024,May,,HC,1.1673288,5119.1259
10186,Production Technician I,Production       ,1,52624.0,2024,April,,HC,1.14444,5018.75088
10186,Production Technician I,Production       ,1,52624.0,2024,March,,HC,1.0404,4562.5008
10186,Production Technician I,Production       ,1,52624.0,2024,February,,HC,1.02,4473.04
10186,Production Technician I,Production       ,1,52624.0,2024,January,,HC,1.02,4473.04
10186,Production Technician I,Production       ,1,52624.0,2023,December,,HC,1.02,4473.04
10186,Production Technician I,Production       ,1,52624.0,2023,November,,HC,1.02,4473.04
10186,Production Technician I,Production       ,1,52624.0,2023,October,,HC,1.0,4385.33333
10186,Production Technician I,Production       ,1,52624.0,2023,September,,HC,1.0,4385.33333
10137,Production Technician II,Production       ,1,63450.0,2024,December,,HC,1.22569524,6480.86358
10137,Production Technician II,Production       ,1,63450.0,2024,November,,HC,1.22569524,6480.86358
10137,Production Technician II,Production       ,1,63450.0,2024,October,,HC,1.22569524,6480.86358
10137,Production Technician II,Production       ,1,63450.0,2024,September,,HC,1.1673288,6172.25103
10137,Production Technician II,Production       ,1,63450.0,2024,August,,HC,1.1673288,6172.25103
10137,Production Technician II,Production       ,1,63450.0,2024,July,,HC,1.1673288,6172.25103
10137,Production Technician II,Production       ,1,63450.0,2024,June,,HC,1.1673288,6172.25103
10137,Production Technician II,Production       ,1,63450.0,2024,May,,HC,1.1673288,6172.25103
10137,Production Technician II,Production       ,1,63450.0,2024,April,,HC,1.14444,6051.2265
10137,Production Technician II,Production       ,1,63450.0,2024,March,,HC,1.0404,5501.115
10137,Production Technician II,Production       ,1,63450.0,2024,February,,HC,1.02,5393.25
10137,Production Technician II,Production       ,1,63450.0,2024,January,,HC,1.02,5393.25
10137,Production Technician II,Production       ,1,63450.0,2023,December,,HC,1.02,5393.25
10137,Production Technician II,Production       ,1,63450.0,2023,November,,HC,1.02,5393.25
10137,Production Technician II,Production       ,1,63450.0,2023,October,,HC,1.0,5287.5
10137,Production Technician II,Production       ,1,63450.0,2023,September,,HC,1.0,5287.5
10008,IT Support,IT/IS,1,51777.0,2024,December,,HC,1.22569524,5288.56854
10008,IT Support,IT/IS,1,51777.0,2024,November,,HC,1.22569524,5288.56854
10008,IT Support,IT/IS,1,51777.0,2024,October,,HC,1.22569524,5288.56854
10008,IT Support,IT/IS,1,51777.0,2024,September,,HC,1.1673288,5036.73194
10008,IT Support,IT/IS,1,51777.0,2024,August,,HC,1.1673288,5036.73194
10008,IT Support,IT/IS,1,51777.0,2024,July,,HC,1.1673288,5036.73194
10008,IT Support,IT/IS,1,51777.0,2024,June,,HC,1.1673288,5036.73194
10008,IT Support,IT/IS,1,51777.0,2024,May,,HC,1.1673288,5036.73194
10008,IT Support,IT/IS,1,51777.0,2024,April,,HC,1.14444,4937.97249
10008,IT Support,IT/IS,1,51777.0,2024,March,,HC,1.0404,4489.0659
10008,IT Support,IT/IS,1,51777.0,2024,February,,HC,1.02,4401.045
10008,IT Support,IT/IS,1,51777.0,2024,January,,HC,1.02,4401.045
10008,IT Support,IT/IS,1,51777.0,2023,December,,HC,1.02,4401.045
10008,IT Support,IT/IS,1,51777.0,2023,November,,HC,1.02,4401.045
10008,IT Support,IT/IS,1,51777.0,2023,October,,HC,1.0,4314.75
10008,IT Support,IT/IS,1,51777.0,2023,September,,HC,1.0,4314.75
10096,Production Technician II,Production       ,1,67237.0,2024,December,,HC,1.22569524,6867.67257
10096,Production Technician II,Production       ,1,67237.0,2024,November,,HC,1.22569524,6867.67257
10096,Production Technician II,Production       ,1,67237.0,2024,October,,HC,1.22569524,6867.67257
10096,Production Technician II,Production       ,1,67237.0,2024,September,,HC,1.1673288,6540.64054
10096,Production Technician II,Production       ,1,67237.0,2024,August,,HC,1.1673288,6540.64054
10096,Production Technician II,Production       ,1,67237.0,2024,July,,HC,1.1673288,6540.64054
10096,Production Technician II,Production       ,1,67237.0,2024,June,,HC,1.1673288,6540.64054
10096,Production Technician II,Production       ,1,67237.0,2024,May,,HC,1.1673288,6540.64054
10096,Production Technician II,Production       ,1,67237.0,2024,April,,HC,1.14444,6412.39269
10096,Production Technician II,Production       ,1,67237.0,2024,March,,HC,1.0404,5829.4479
10096,Production Technician II,Production       ,1,67237.0,2024,February,,HC,1.02,5715.145
10096,Production Technician II,Production       ,1,67237.0,2024,January,,HC,1.02,5715.145
10096,Production Technician II,Production       ,1,67237.0,2023,December,,HC,1.02,5715.145
10096,Production Technician II,Production       ,1,67237.0,2023,November,,HC,1.02,5715.145
10096,Production Technician II,Production       ,1,67237.0,2023,October,,HC,1.0,5603.08333
10096,Production Technician II,Production       ,1,67237.0,2023,September,,HC,1.0,5603.08333
10035,Production Technician II,Production       ,1,73330.0,2024,December,,HC,1.22569524,7490.01933
10035,Production Technician II,Production       ,1,73330.0,2024,November,,HC,1.22569524,7490.01933
10035,Production Technician II,Production       ,1,73330.0,2024,October,,HC,1.22569524,7490.01933
10035,Production Technician II,Production       ,1,73330.0,2024,September,,HC,1.1673288,7133.35174
10035,Production Technician II,Production       ,1,73330.0,2024,August,,HC,1.1673288,7133.35174
10035,Production Technician II,Production       ,1,73330.0,2024,July,,HC,1.1673288,7133.35174
10035,Production Technician II,Production       ,1,73330.0,2024,June,,HC,1.1673288,7133.35174
10035,Production Technician II,Production       ,1,73330.0,2024,May,,HC,1.1673288,7133.35174
10035,Production Technician II,Production       ,1,73330.0,2024,April,,HC,1.14444,6993.4821
10035,Production Technician II,Production       ,1,73330.0,2024,March,,HC,1.0404,6357.711
10035,Production Technician II,Production       ,1,73330.0,2024,February,,HC,1.02,6233.05
10035,Production Technician II,Production       ,1,73330.0,2024,January,,HC,1.02,6233.05
10035,Production Technician II,Production       ,1,73330.0,2023,December,,HC,1.02,6233.05
10035,Production Technician II,Production       ,1,73330.0,2023,November,,HC,1.02,6233.05
10035,Production Technician II,Production       ,1,73330.0,2023,October,,HC,1.0,6110.83333
10035,Production Technician II,Production       ,1,73330.0,2023,September,,HC,1.0,6110.83333
10057,Production Technician I,Production       ,1,52057.0,2024,December,,HC,1.22569524,5317.16809
10057,Production Technician I,Production       ,1,52057.0,2024,November,,HC,1.22569524,5317.16809
10057,Production Technician I,Production       ,1,52057.0,2024,October,,HC,1.22569524,5317.16809
10057,Production Technician I,Production       ,1,52057.0,2024,September,,HC,1.1673288,5063.96961
10057,Production Technician I,Production       ,1,52057.0,2024,August,,HC,1.1673288,5063.96961
10057,Production Technician I,Production       ,1,52057.0,2024,July,,HC,1.1673288,5063.96961
10057,Production Technician I,Production       ,1,52057.0,2024,June,,HC,1.1673288,5063.96961
10057,Production Technician I,Production       ,1,52057.0,2024,May,,HC,1.1673288,5063.96961
10057,Production Technician I,Production       ,1,52057.0,2024,April,,HC,1.14444,4964.67609
10057,Production Technician I,Production       ,1,52057.0,2024,March,,HC,1.0404,4513.3419
10057,Production Technician I,Production       ,1,52057.0,2024,February,,HC,1.02,4424.845
10057,Production Technician I,Production       ,1,52057.0,2024,January,,HC,1.02,4424.845
10057,Production Technician I,Production       ,1,52057.0,2023,December,,HC,1.02,4424.845
10057,Production Technician I,Production       ,1,52057.0,2023,November,,HC,1.02,4424.845
10057,Production Technician I,Production       ,1,52057.0,2023,October,,HC,1.0,4338.08333
10057,Production Technician I,Production       ,1,52057.0,2023,September,,HC,1.0,4338.08333
10004,Production Technician I,Production       ,1,47434.0,2024,December,,HC,1.22569524,4844.969
10004,Production Technician I,Production       ,1,47434.0,2024,November,,HC,1.22569524,4844.969
10004,Production Technician I,Production       ,1,47434.0,2024,October,,HC,1.22569524,4844.969
10004,Production Technician I,Production       ,1,47434.0,2024,September,,HC,1.1673288,4614.25619
10004,Production Technician I,Production       ,1,47434.0,2024,August,,HC,1.1673288,4614.25619
10004,Production Technician I,Production       ,1,47434.0,2024,July,,HC,1.1673288,4614.25619
10004,Production Technician I,Production       ,1,47434.0,2024,June,,HC,1.1673288,4614.25619
10004,Production Technician I,Production       ,1,47434.0,2024,May,,HC,1.1673288,4614.25619
10004,Production Technician I,Production       ,1,47434.0,2024,April,,HC,1.14444,4523.78058
10004,Production Technician I,Production       ,1,47434.0,2024,March,,HC,1.0404,4112.5278
10004,Production Technician I,Production       ,1,47434.0,2024,February,,HC,1.02,4031.89
10004,Production Technician I,Production       ,1,47434.0,2024,January,,HC,1.02,4031.89
10004,Production Technician I,Production       ,1,47434.0,2023,December,,HC,1.02,4031.89
10004,Production Technician I,Production       ,1,47434.0,2023,November,,HC,1.02,4031.89
10004,Production Technician I,Production       ,1,47434.0,2023,October,,HC,1.0,3952.83333
10004,Production Technician I,Production       ,1,47434.0,2023,September,,HC,1.0,3952.83333
10191,Production Technician I,Production       ,1,52788.0,2024,December,,HC,1.22569524,5391.83336
10191,Production Technician I,Production       ,1,52788.0,2024,November,,HC,1.22569524,5391.83336
10191,Production Technician I,Production       ,1,52788.0,2024,October,,HC,1.22569524,5391.83336
10191,Production Technician I,Production       ,1,52788.0,2024,September,,HC,1.1673288,5135.07939
10191,Production Technician I,Production       ,1,52788.0,2024,August,,HC,1.1673288,5135.07939
10191,Production Technician I,Production       ,1,52788.0,2024,July,,HC,1.1673288,5135.07939
10191,Production Technician I,Production       ,1,52788.0,2024,June,,HC,1.1673288,5135.07939
10191,Production Technician I,Production       ,1,52788.0,2024,May,,HC,1.1673288,5135.07939
10191,Production Technician I,Production       ,1,52788.0,2024,April,,HC,1.14444,5034.39156
10191,Production Technician I,Production       ,1,52788.0,2024,March,,HC,1.0404,4576.7196
10191,Production Technician I,Production       ,1,52788.0,2024,February,,HC,1.02,4486.98
10191,Production Technician I,Production       ,1,52788.0,2024,January,,HC,1.02,4486.98
10191,Production Technician I,Production       ,1,52788.0,2023,December,,HC,1.02,4486.98
